"Username","CIF"
"@douglasparrish","6056210595"
"carpenterjennifer_8i","1521463939"
"@yreid","1785451687"
"jacob34.67","0193291698"
"kcoffey_eeq2","5703324307"
"derrick6613","9032089168"
"wcox_coiyn","3449937235"
"richard4463","5599577016"
"ehammond74","7795348044"
"jason64.","3868083904"
"geraldmartinez_a7x9","6723232496"
"michaelwilliams.markellis","1269544802"
"andrearodriguez_e040m","1105505743"
"@smejia","7788285830"
"alexandrareed.69","2566148631"
"mackenzie59_zgw","4132445675"
"melinda3546","1554506407"
"vincentsmith.59","6838170048"
"@grantmedina","8525548906"
"nicole4586","8759834212"
"deanna43.","6757872129"
"@umorgan","4826674266"
"sweeneykaren18","1036662972"
"kristin9584","2737962171"
"yumaria95","1255179484"
"james79_8","4294457179"
"jasmine41_py8h","5402630885"
"james45.","3329030985"
"roger77.19","6638228709"
"kempstephanie.57","3182653675"
"stonedavid_oka","4179180925"
"jonesvanessa.32","6539329113"
"nathanielwu.","6731318986"
"john18_0lm2","0301639825"
"brandonmendez.jose02","2313074622"
"tina9850","5429385261"
"qoliver_ejo","0522993029"
"danieljessica_skv","7360205468"
"tracy8163","4362774878"
"@woodgary","4329923861"
"andrew0994","4804316830"
"randerson12","5067250196"
"philiphale_3","5102612690"
"dennisangela.","2784101465"
"johnsonkathy.charlesfox","6066760591"
"nkelly26","9574423768"
"rhall44","9364316315"
"vsanford51","0426736372"
"salazarcaitlin.ryanbaker","5322911657"
"@eshelton","5401092017"
"@carolmoore","5574947855"
"nguzman.jamie70","3239730543"
"cwagner_q","4620772735"
"jenningslucas.81","5954249183"
"webbsusan.","9700366027"
"@sknapp","2937385480"
"imiller.christianschroeder","1913493213"
"jonesmarilyn86","9232558046"
"marcholland_w2ia6","7619756447"
"nvalencia_dkq","5481918838"
"joshua5658","9810778286"
"@qmoody","3709808396"
"daniel98_5","8796997909"
"smithjohnathan25","4823772387"
"kimpatton.bryan96","5590868240"
"paul99_nq9ib","8480800302"
"mooredillon.","9724471138"
"@anguyen","1042886762"
"hectorwoods_w0ko1","6786999300"
"wpatterson_9gsi","9302500825"
"kristenbuckley_wtv","1535333326"
"@ellen95","9246100266"
"salazarchristopher81","7496541893"
"wileynicole_3bx","6747021568"
"albert24_w","0101205677"
"@amy55","3987687740"
"yberry20","9380740453"
"@edwardsbarbara","3331759577"
"yjackson71","8210464628"
"terrialexander37","7919639996"
"@stephensmark","4154045245"
"williamjordan.","1604008169"
"@jonathangregory","3018899157"
"ygutierrez84","3805106385"
"williamssteven89","4851623102"
"robertrodriguez_uoqsq","0124801222"
"katrinajohnson.","5516273768"
"xcarter_aty0","9959117518"
"idaniels.martinjohn","2533536916"
"lewismichael38","4548307739"
"murphypatrick47","6348640749"
"@elizabethwhite","9783001603"
"patricia45.50","8564237230"
"theresa87.xthompson","9873632415"
"longchristopher_rkpd","3829481085"
"@wallacemelissa","3102513432"
"robinsonamy_31h7w","8283159928"
"xharris.ccollins","7401794429"
"stephen8397","1739813568"
"ricardosanchez_1p","5844688665"
"barberryan10","3175897005"
"@mathisalison","3110172201"
"caitlyn8613","2737411668"
"christian7350","1533928039"
"angelahunt_mzb","3639133519"
"grogers.mosesmichael","0381204161"
"michelle88_bamy","5242645881"
"@jonathanmccormick","4514960451"
"garzamelanie92","5450076049"
"robert74.31","6854882549"
"@jennifer28","6536335207"
"lmoody_3ync","9539184428"
"youngharold.williamsrichard","9461842987"
"zcollins80","4450000881"
"richardsonshelley.","5683558763"
"bauerian69","1481397003"
"qsnyder.ispears","7961185649"
"elizabethtaylor_mc","2102300272"
"pcastro_f","4458789458"
"@prestonjacobs","9170255135"
"sdennis61","1491235685"
"thomas64.","8999396221"
"kwest27","5541291916"
"nathaniel82.","0484139414"
"ricardobarry_tzau","0240031772"
"@gwalsh","0260725190"
"@alexanderjose","3070209847"
"brandonwilkinson_8","2160241194"
"brandi94_5","1107411925"
"wjohnston79","4737049562"
"joshua5213","5048548999"
"wadestacie.","3657955237"
"@rduffy","7465110664"
"fwilliams.46","7714382987"
"@carolynmartinez","3212655922"
"jeremybender.","3072237149"
"ksnyder_qyyrl","5484481820"
"jessewilliams.nmartinez","5893981443"
"sarah38_1c50","2539317677"
"gordonbetty.45","1241135663"
"obrooks65","6237575938"
"careyjonathan.hoodlinda","8171502141"
"jorgerowe93","9454248998"
"rogersnancy21","4267933068"
"@martinezjennifer","6246553412"
"jameshunter.","9784733076"
"laurawarren_9jy","9324519661"
"morenoyolanda34","1727086955"
"@shernandez","1611951705"
"@xbryant","0840302184"
"castromichael_0d","2913776775"
"qcompton.robertdoyle","9439167263"
"qlawrence38","6210885536"
"@allenmadden","1037091172"
"@carolynhooper","0813492332"
"@zkemp","2859689213"
"charlesmcmahon.vwright","7895422570"
"cnguyen.93","0285276395"
"kathrynbaxter_pcg5","3179504632"
"droy51","5132018328"
"cdrake60","2049691536"
"kwashington13","4655223589"
"sweeneymichael_vd3zj","7012238129"
"steven0932","6134815168"
"katherinedunlap.wmorales","2522077370"
"gabrielmartinez60","5890817104"
"gonzalezjames_k","0972406518"
"stevensonchelsea99","6161320080"
"crosbylevi.64","1947660428"
"@william24","9805240200"
"matthewyoung_j22d","5662240667"
"@whitejoshua","3786510822"
"gregorysanchez_5mmjd","9183157931"
"daguirre_q03","6086908306"
"joel8187","1182418760"
"@amy73","3112035903"
"@ssalas","0749884878"
"paulrobinson.christian01","6245223616"
"garzachristopher96","7923081069"
"makayladurham50","3720682198"
"perezlisa.","3980973134"
"rebecca90.clarkedward","2588573532"
"justin78.michelle66","2236230144"
"rware_w6","5615375095"
"williambrooks_kclsr","0081690636"
"@barberchristopher","3665523410"
"ymiller68","1177748485"
"ecolon.79","4541194193"
"walkerkevin78","5994305790"
"@youngdominique","8334361325"
"@david02","3044112232"
"laurenbeard24","6847230944"
"vbaxter52","3221662231"
"@gkennedy","6689633908"
"penny18_v","3240904037"
"barry18.46","9083811734"
"colemanjames_l","1023945087"
"bjones_mxfbs","3203895880"
"@fbarnes","0656407472"
"@lowestacy","6901041849"
"msharp.ljensen","0963739694"
"gjimenez_u09o","4341049729"
"andrew1482","6545422578"
"carloslong.56","9253778432"
"steven26_r8qp","6250455225"
"upage90","8744477329"
"brad9719","5095332171"
"josephparker.garciajason","6253971202"
"@wscott","2730071276"
"jeremiahcook93","7461016591"
"iwilliams.96","1908711538"
"chelsea08.diana50","8584114706"
"dsmall.","2280427357"
"@michaelbrown","4431785724"
"kimberly30_2av","4979637431"
"rita7593","2359532188"
"@katie56","7712030515"
"powens.","1064965767"
"@sheilawilson","1176024939"
"joseph62_vb3er","1015127783"
"payneevelyn34","9267404139"
"paulbaker44","9025989332"
"nwhite_l5e","3424725351"
"ponceangel_jt2","3911531566"
"denise3086","1310567773"
"kennethhill_b03zd","2049230194"
"anthony7964","7343844419"
"ramosdarrell_focm9","0659410763"
"@craig36","4023772269"
"michelle78.12","6581817873"
"hmorgan_1fsb9","4581392667"
"@npowell","6719028061"
"@edwin73","1785339017"
"gary90_x2","6427742938"
"@kristinenicholson","6893150657"
"colliermatthew.","0103060104"
"rubenallen_prn","8502335203"
"stephen7664","5529201056"
"@hluna","7070001789"
"mmolina_rdb","3349109407"
"qgay42","4727304616"
"charles1392","1415247016"
"@csmith","6433339985"
"jjones19","1942777643"
"vanessa6721","0912712586"
"allenkeith_f5z19","4287000830"
"romerocandace_toj2","9500129208"
"zphillips.ygibson","7227390450"
"vlong.35","6425249612"
"casecraig.carololsen","7676060341"
"fritzgary19","1462007028"
"gschultz_j6i","0795241282"
"sullivanmonica_6","1506054477"
"jessicahenderson_pqh","1344281487"
"curtis24_22ryo","6112999504"
"johnsjames.89","9429073372"
"coxpamela.82","6865337984"
"paigesmith.jarvisjeffery","6565174935"
"toni6656","6856960203"
"kylie83.deleonandrew","3786228611"
"hortonmatthew88","1570633546"
"@burchmartin","3884966868"
"agross.sharonwilson","5833697708"
"@scott27","0389854531"
"fjackson15","7089273915"
"alicia3339","9940279073"
"pachecobenjamin.fward","5025566162"
"lnguyen76","4171530825"
"elizabeth3240","6687173913"
"@lhenderson","8119210681"
"ecrosby.sanchezallison","0507526288"
"hopkinsmichael_qwm1y","0593597408"
"jeffreylambert_lrc","8826887701"
"@dtownsend","7540961512"
"@walltiffany","9726474936"
"sherririvera93","4094259316"
"smithdaniel99","9554298484"
"heatherwatkins.","3319303378"
"manuel34_1qjo","7725192810"
"brett22_2m","4580724924"
"buchananmiguel.81","0069946495"
"@gina49","8341619350"
"reynoldssharon_koln","5033511294"
"uweber.njones","5422515825"
"@yvonne09","2418676127"
"andregonzalez_v","5108282140"
"leejennifer42","5494168807"
"mario14_2l1","2719853877"
"@roy12","2988379337"
"deborahclark.74","4474602339"
"michelle93_z194","8623986364"
"@charles09","8127646532"
"@steve13","8661907834"
"oliviarogers38","1788168994"
"tgarcia30","8735020698"
"@webbkathleen","1381810574"
"annettecervantes_5604","4267235587"
"scottwilliam.johnsheppard","8839452318"
"@guerrerojohn","7883142518"
"derek11_1is","8278828472"
"claudiawoods.61","9747780501"
"@tatebrian","6647469077"
"jonathandennis68","2124090163"
"obryant72","4597687459"
"kimberly7280","8963553983"
"hernandezdanny.hubbardmackenzie","0798786312"
"gutierrezjames_xx9","5003779501"
"@spencemegan","8368387301"
"meyermatthew.christine29","5822503122"
"@tmiller","6473376610"
"@westwilliam","8879838794"
"@dferguson","1407267680"
"kellycunningham63","7476375154"
"@ubell","6074957020"
"zgreene.","3885950200"
"vharding.","9164830576"
"david17.","3874039412"
"@jgonzalez","5763898693"
"johnathanleach_a2z","8564897738"
"@krichardson","8520743350"
"brian5565","4690228570"
"@laurenfrederick","9139610568"
"@vrose","6327465038"
"olsonsean_znx0t","6832816517"
"scottflores_ub7","3146909543"
"everettcolleen_7i6","4074850605"
"hugheslisa_i6","6298333129"
"sarahramsey.37","9638391558"
"hebertjames.73","3393628360"
"@emercado","9937525196"
"@kelly96","6938204789"
"ucampbell.farrellcynthia","1097719019"
"cynthiadominguez58","0122770232"
"@ugutierrez","4797833907"
"@jill76","9226487795"
"alexistyler_nel2w","0541248232"
"michaelgrant_gyml","3163141305"
"jennifergarcia.52","1398956328"
"christinarivas61","0071710029"
"@emilyferguson","2899111941"
"daniellemyers_hz6","0548156139"
"srodriguez.52","7162900568"
"@jennifer56","5513957143"
"okrueger.crystaljohnson","3757340957"
"@justin69","8225715158"
"@vguerrero","3676733024"
"lcoleman_8","1908881691"
"@sellerszachary","2179269985"
"@rebekah47","6900867513"
"loganandre.","6341151682"
"holtjohn.michaelbradley","6575282595"
"@angela57","7760224135"
"matthew39_9i6","4062880508"
"cgutierrez_f3kgb","6836870738"
"pwhite91","0120598633"
"anita63_o","5042027322"
"jacob7237","6062968703"
"lsanders.","3369216310"
"wjohnson.","8172257281"
"@williamhayes","3371747137"
"tamaracook_28","7152064625"
"vlewis_a","7168055220"
"hrobles.56","5308519386"
"jritter74","3288971757"
"@alicia26","2985360328"
"wdunlap35","9260035050"
"rosssteven.karinaschaefer","6480976206"
"angelabullock_yc","8801973495"
"@nashsherry","9300471701"
"charlesmitchell_1zdo","2666980010"
"jeffrey33_64q","8920430934"
"jkaiser_gp","0138870449"
"xlowery_w66","9964070556"
"timothynoble_98oi","2652116570"
"davissylvia_g","2414282922"
"jenniferarmstrong_mx","1638166816"
"bowmandonald.john63","6265126256"
"halljennifer.","6533788352"
"rcross86","3686454090"
"bernardtaylor_gdg","8700315151"
"@sloanmelissa","8786701409"
"@weaveramanda","1800190822"
"@timothy69","0496105864"
"samantha5741","5856366054"
"@stephenallen","7119026893"
"gregory56_8","3687428918"
"tbrown_0sfig","4221178502"
"mitchellvictoria_jftt","6527835892"
"monica9174","7085709106"
"erik05_1ks","3043402632"
"@housejeremy","9872804026"
"kortiz_z","4006849935"
"timothy0494","6401424483"
"@brownjohn","8068798037"
"jessica66_eu","1038639483"
"@warrenmark","2325691536"
"jamie01_s6","9248111707"
"@zmartinez","9243664372"
"joshua39.36","5130871680"
"lewisapril_x1i","1897437836"
"@jennifermartinez","2734994503"
"@sethwalters","1396462923"
"stevenserika93","1849530775"
"@xbrown","6585324652"
"jessicadavis89","0141299231"
"mark3534","7060790140"
"mholt.10","2551776580"
"@meyerdavid","4629231722"
"@michellenewton","6669374933"
"@elizabethharris","6825041042"
"@barbarajackson","6958911928"
"@xdavis","0649840225"
"mark94.61","8387473833"
"james1684","8951936421"
"@lgates","0930596602"
"kinglisa_t05","7416524120"
"taylorelliott_y","3808389911"
"@dixonbilly","6810604687"
"simoncharles_n3jvh","6508429732"
"brooke06.","9741880718"
"anthonythompson_51","5915202546"
"@dominique26","6671160329"
"@ritterlisa","4393326769"
"jonathanyang.cespinoza","4682974695"
"amanda6137","1927886037"
"@pchristensen","6445117966"
"kstark.briansexton","7986000300"
"wguerrero83","0925320491"
"@eturner","6372372730"
"jeffreycook43","9721428442"
"@swilson","9139017862"
"kristina5451","6637139648"
"sbell_7rb6","4782999037"
"fsampson25","0833955590"
"@ycoleman","0463114755"
"taylorcrystal26","7759014009"
"@gholder","7675992169"
"nixonjerry_pn4","5823819269"
"roberto19.jefferymaldonado","5090844850"
"dennis81_jl89","3814583965"
"@jscott","8308064979"
"pthomas77","0686880824"
"@phernandez","9870818127"
"@yward","0870537924"
"lee45.88","1706271054"
"elizabethmiller10","4712952672"
"herreracindy11","6402766382"
"michellelewis53","2718183803"
"gfischer.31","1798526514"
"vanderson65","9352447434"
"yschneider_9","4391366808"
"salasdarin_xxg1x","1305460141"
"ariaselizabeth.","3383219276"
"@anthonywagner","6683372951"
"@maguilar","4522701862"
"kempsamantha.sheath","9662612449"
"lmaddox_g3lgf","5375569225"
"flong_2d5","0914922135"
"simpsonsteven77","5097530398"
"xedwards87","6950612711"
"fpreston43","3591663911"
"gsmith83","6223669422"
"gary2812","1391845897"
"@cheryljohnson","5533233462"
"huynhdylan_b","6855112638"
"walkermichelle_xvhd","1847215079"
"@christopherdyer","8600955787"
"aevans_we4","4128503357"
"gallaghermatthew.","4208963313"
"curtis6991","9717219738"
"@sydney34","2307918917"
"@phill","2884716616"
"qbaker.91","0474769425"
"josephpeterson_993z","7623185457"
"johndiaz.30","3643295139"
"farmertimothy38","3063821795"
"aaronbarry.kimberly12","5688637529"
"@xgonzalez","4277795505"
"tflores_r","2807067322"
"@nmiller","8183286905"
"@hhamilton","0978148527"
"leeamanda45","0085201825"
"@bobbymartin","3847407710"
"kevinsummers_h","9455131935"
"claytonrebekah.edwardskimberly","6548457489"
"anna20.vasquezrebecca","1020255881"
"@krista31","8135125625"
"qmurphy_9l9l","1656062031"
"@wagnerkevin","2181378035"
"@mooretara","7376137413"
"hernandezrebecca60","4436343715"
"henryjacob76","2204345778"
"spencer06_m","8920407958"
"@blewis","9377982646"
"@gnewman","2385845681"
"johngilmore_1","6453375751"
"@john29","1934610770"
"ndunlap_5","0941201152"
"lisacook_zdjv1","8478144447"
"@nicole43","0665709852"
"kingdylan_q","1637403853"
"@michaelerickson","4754776146"
"martin79.","7091593824"
"@anthony55","8275753037"
"kristin11.","2404933230"
"cynthia96.","6117170030"
"kerrycook_p","0449488482"
"matthewmcmahon.26","3751092579"
"williamsbarbara15","0482580240"
"daniellerodriguez89","4176374081"
"@pattersonemily","7996072191"
"@woodsusan","3557332543"
"garrettjamie67","7263292267"
"luisstone.98","8644432516"
"@myersashlee","9831225234"
"robert96_w","2373082481"
"sean58.","1207661156"
"derrickschroeder.kpatterson","1572515973"
"mistyhayes.70","0929635662"
"@april40","0074926078"
"joshuasparks96","5179943229"
"taylormonica_oces","7811058810"
"@alane","3523700400"
"monteswilliam_cwmc1","6769109411"
"@johnsontiffany","6092449693"
"aaron35.","8893431616"
"christopher49.","8447169331"
"@michellegross","8736956706"
"briggsjennifer_m","4702323392"
"conwaylaura_ht","5324283935"
"@twatkins","9334527082"
"phillip2131","2943142494"
"zfreeman_9","7256265286"
"johnsongina52","5110695754"
"nrosales.","7470275805"
"juliehester.54","1946946871"
"@taylorsheri","5996019888"
"elizabethgilbert_8vo","5140653870"
"kevincastro_2npmb","4661150347"
"bgoodwin33","3071000386"
"brianna1446","9960194427"
"preston50_t19q","8716538701"
"katherine33_l","0596555201"
"@bakerlaura","6851428630"
"@sydney61","8795206665"
"john61_bo7","1292750339"
"@bingram","4947938669"
"@emilypearson","4020539176"
"wallsjoseph.","7042412924"
"@reginald65","7303624825"
"@andrewwalsh","7991585833"
"schultzshannon.","7151889883"
"williamcampbell.unewman","1242684546"
"laurakline50","6239914437"
"claire9831","1624498584"
"jessicacole_qq7w","2139988958"
"millerkari37","0789614660"
"@nbartlett","2363178323"
"@mcrawford","1972777211"
"jennifer68.38","9732307791"
"johnsoneric.40","5975670292"
"@fhenderson","9613303891"
"@glee","3401664968"
"charlesdominguez94","9504766628"
"@fgriffin","4938110640"
"espinozajustin.taylorwilliams","2865205776"
"joybailey.stevensdaniel","3219589905"
"@hfoster","8244319169"
"adamsjessica55","3189658172"
"whiterandy.77","6126302780"
"@jay78","4254833827"
"@monicaatkinson","3804718512"
"xreynolds_b0","9263289572"
"emily29_q18","6595603871"
"zjones_hq0vk","5822762543"
"fred8993","9297321259"
"ulindsey.kristenconrad","0938346277"
